station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
IND,2020-04-02 04:20,M,M,M,340.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020420Z AUTO 34002KT 10SM CLR 06/02 A3011 RMK T00600020 MADISHF
IND,2020-04-02 04:25,M,M,M,350.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020425Z AUTO 35004KT 10SM CLR 06/02 A3011 RMK T00600020 MADISHF
IND,2020-04-02 04:30,M,M,M,350.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020430Z AUTO 35004KT 10SM CLR 06/02 A3011 RMK T00600020 MADISHF
IND,2020-04-02 04:35,M,M,M,340.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020435Z AUTO 34004KT 10SM CLR 06/02 A3011 RMK T00600020 MADISHF
IND,2020-04-02 04:40,M,M,M,330.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020440Z AUTO 33004KT 10SM CLR 06/02 A3011 RMK T00600020 MADISHF
IND,2020-04-02 04:45,M,M,M,330.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020445Z AUTO 33004KT 10SM CLR 06/02 A3011 RMK T00600020 MADISHF
IND,2020-04-02 04:50,M,M,M,330.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020450Z AUTO 33004KT 10SM CLR 06/02 A3011 RMK T00600020 MADISHF
IND,2020-04-02 04:54,42.10,36.00,78.80,330.00,4.00,0.00,30.11,1020.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.21,KIND 020454Z 33004KT 10SM CLR 06/02 A3011 RMK AO2 SLP200 T00560022 401280044
IND,2020-04-02 04:55,M,M,M,320.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020455Z AUTO 32004KT 10SM CLR 06/02 A3011 RMK T00600020 MADISHF
IND,2020-04-02 05:00,M,M,M,310.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020500Z AUTO 31002KT 10SM CLR 05/02 A3011 RMK T00500020 MADISHF
IND,2020-04-02 05:05,M,M,M,320.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020505Z AUTO 32002KT 10SM CLR 05/02 A3011 RMK T00500020 MADISHF
IND,2020-04-02 05:10,M,M,M,320.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020510Z AUTO 32002KT 10SM CLR 05/02 A3011 RMK T00500020 MADISHF
IND,2020-04-02 05:15,M,M,M,320.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020515Z AUTO 32002KT 10SM CLR 05/02 A3011 RMK T00500020 MADISHF
IND,2020-04-02 05:20,M,M,M,330.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020520Z AUTO 33002KT 10SM CLR 05/02 A3011 RMK T00500020 MADISHF
IND,2020-04-02 05:25,M,M,M,330.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020525Z AUTO 33002KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 05:30,M,M,M,330.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020530Z AUTO 33002KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 05:35,M,M,M,340.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020535Z AUTO 34002KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 05:40,M,M,M,340.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020540Z AUTO 34002KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 05:45,M,M,M,350.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020545Z AUTO 35004KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 05:50,M,M,M,340.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020550Z AUTO 34004KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 05:54,39.90,35.10,82.80,340.00,4.00,0.00,30.11,1019.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.65,KIND 020554Z 34004KT 10SM CLR 04/02 A3011 RMK AO2 SLP199 T00440017 10106 20044 51005
IND,2020-04-02 05:55,M,M,M,340.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020555Z AUTO 34004KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 06:00,M,M,M,340.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020600Z AUTO 34004KT 10SM CLR 05/02 A3011 RMK T00500020 MADISHF
IND,2020-04-02 06:05,M,M,M,330.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020605Z AUTO 33004KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 06:10,M,M,M,330.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020610Z AUTO 33004KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 06:15,M,M,M,330.00,5.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020615Z AUTO 33005KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 06:20,M,M,M,340.00,5.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020620Z AUTO 34005KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 06:25,M,M,M,340.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020625Z AUTO 34004KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 06:30,M,M,M,340.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020630Z AUTO 34002KT 10SM CLR 03/01 A3011 RMK T00300010 MADISHF
IND,2020-04-02 06:35,M,M,M,350.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020635Z AUTO 35002KT 10SM CLR 03/01 A3011 RMK T00300010 MADISHF
IND,2020-04-02 06:40,M,M,M,0.00,0.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020640Z AUTO 00000KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 06:45,M,M,M,0.00,0.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020645Z AUTO 00000KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 06:50,M,M,M,0.00,0.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020650Z AUTO 00000KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 06:54,39.00,35.10,85.76,0.00,0.00,0.00,30.11,1019.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020654Z 00000KT 10SM CLR 04/02 A3011 RMK AO2 SLP199 T00390017
IND,2020-04-02 06:55,M,M,M,0.00,0.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020655Z AUTO 00000KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:00,M,M,M,0.00,0.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020700Z AUTO 00000KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:05,M,M,M,0.00,0.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020705Z AUTO 00000KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:10,M,M,M,0.00,0.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020710Z AUTO 00000KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:15,M,M,M,0.00,0.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020715Z AUTO 00000KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:20,M,M,M,0.00,0.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020720Z AUTO 00000KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:25,M,M,M,0.00,0.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020725Z AUTO 00000KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:30,M,M,M,340.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020730Z AUTO 34002KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:35,M,M,M,0.00,0.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020735Z AUTO 00000KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:40,M,M,M,350.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020740Z AUTO 35002KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:45,M,M,M,360.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020745Z AUTO 36002KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:50,M,M,M,10.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020750Z AUTO 01002KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 07:54,39.90,35.10,82.80,20.00,3.00,0.00,30.11,1020.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.72,KIND 020754Z 02003KT 10SM CLR 04/02 A3011 RMK AO2 SLP200 T00440017
IND,2020-04-02 07:55,M,M,M,20.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020755Z AUTO 02002KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 08:00,M,M,M,10.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020800Z AUTO 01004KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 08:05,M,M,M,20.00,2.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020805Z AUTO 02002KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 08:10,M,M,M,30.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020810Z AUTO 03004KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 08:15,M,M,M,30.00,4.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020815Z AUTO 03004KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 08:20,M,M,M,30.00,5.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020820Z AUTO 03005KT 10SM CLR 04/02 A3011 RMK T00400020 MADISHF
IND,2020-04-02 08:25,M,M,M,30.00,5.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020825Z AUTO 03005KT 10SM CLR 03/02 A3011 RMK T00300020 MADISHF
IND,2020-04-02 08:30,M,M,M,30.00,5.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020830Z AUTO 03005KT 10SM CLR 03/01 A3011 RMK T00300010 MADISHF
IND,2020-04-02 08:35,M,M,M,30.00,7.00,M,30.11,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020835Z AUTO 03007KT 10SM CLR 03/01 A3011 RMK T00300010 MADISHF
IND,2020-04-02 08:40,M,M,M,30.00,5.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020840Z AUTO 03005KT 10SM CLR 03/01 A3012 RMK T00300010 MADISHF
IND,2020-04-02 08:45,M,M,M,30.00,5.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020845Z AUTO 03005KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 08:50,M,M,M,30.00,5.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020850Z AUTO 03005KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 08:54,37.90,35.10,89.53,40.00,5.00,0.00,30.12,1020.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.40,KIND 020854Z 04005KT 10SM CLR 03/02 A3012 RMK AO2 SLP201 T00330017 53002
IND,2020-04-02 08:55,M,M,M,40.00,5.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020855Z AUTO 04005KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 09:00,M,M,M,40.00,4.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020900Z AUTO 04004KT 10SM CLR 04/02 A3012 RMK T00400020 MADISHF
IND,2020-04-02 09:05,M,M,M,40.00,4.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020905Z AUTO 04004KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 09:10,M,M,M,40.00,4.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020910Z AUTO 04004KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 09:15,M,M,M,50.00,5.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020915Z AUTO 05005KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 09:20,M,M,M,50.00,5.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020920Z AUTO 05005KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 09:25,M,M,M,50.00,5.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020925Z AUTO 05005KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 09:30,M,M,M,50.00,5.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020930Z AUTO 05005KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 09:35,M,M,M,40.00,4.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020935Z AUTO 04004KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 09:40,M,M,M,40.00,2.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020940Z AUTO 04002KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 09:45,M,M,M,30.00,4.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020945Z AUTO 03004KT 10SM CLR 04/02 A3012 RMK T00400020 MADISHF
IND,2020-04-02 09:50,M,M,M,30.00,4.00,M,30.12,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020950Z AUTO 03004KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 09:54,37.00,35.10,92.76,30.00,4.00,0.00,30.13,1020.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.26,KIND 020954Z 03004KT 10SM CLR 03/02 A3013 RMK AO2 SLP204 T00280017
IND,2020-04-02 09:55,M,M,M,20.00,4.00,M,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 020955Z AUTO 02004KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 10:00,M,M,M,20.00,4.00,M,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021000Z AUTO 02004KT 10SM CLR 03/02 A3012 RMK T00300020 MADISHF
IND,2020-04-02 10:05,M,M,M,10.00,2.00,M,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021005Z AUTO 01002KT 10SM CLR 03/01 A3012 RMK T00300010 MADISHF
IND,2020-04-02 10:10,M,M,M,10.00,2.00,M,30.13,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021010Z AUTO 01002KT 10SM CLR 02/01 A3012 RMK T00200010 MADISHF
IND,2020-04-02 10:15,M,M,M,360.00,2.00,M,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021015Z AUTO 36002KT 10SM CLR 02/01 A3013 RMK T00200010 MADISHF
IND,2020-04-02 10:20,M,M,M,0.00,0.00,M,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021020Z AUTO 00000KT 10SM CLR 03/01 A3013 RMK T00300010 MADISHF
IND,2020-04-02 10:25,M,M,M,0.00,0.00,M,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021025Z AUTO 00000KT 10SM CLR 03/02 A3013 RMK T00300020 MADISHF
IND,2020-04-02 10:30,M,M,M,10.00,2.00,M,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021030Z AUTO 01002KT 10SM CLR 03/02 A3013 RMK T00300020 MADISHF
IND,2020-04-02 10:35,M,M,M,0.00,0.00,M,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021035Z AUTO 00000KT 10SM CLR 03/01 A3013 RMK T00300010 MADISHF
IND,2020-04-02 10:40,M,M,M,0.00,0.00,M,30.14,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021040Z AUTO 00000KT 10SM CLR 02/01 A3013 RMK T00200010 MADISHF
IND,2020-04-02 10:45,M,M,M,0.00,0.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021045Z AUTO 00000KT 10SM CLR 02/01 A3014 RMK T00200010 MADISHF
IND,2020-04-02 10:50,M,M,M,10.00,2.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021050Z AUTO 01002KT 10SM CLR 03/01 A3014 RMK T00300010 MADISHF
IND,2020-04-02 10:54,37.00,35.10,92.76,20.00,3.00,0.00,30.15,1021.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.40,KIND 021054Z 02003KT 10SM CLR 03/02 A3015 RMK AO2 SLP212 T00280017
IND,2020-04-02 10:55,M,M,M,20.00,2.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021055Z AUTO 02002KT 10SM CLR 03/02 A3014 RMK T00300020 MADISHF
IND,2020-04-02 11:00,M,M,M,30.00,2.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021100Z AUTO 03002KT 10SM CLR 03/02 A3014 RMK T00300020 MADISHF
IND,2020-04-02 11:05,M,M,M,0.00,0.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021105Z AUTO 00000KT 10SM CLR 02/01 A3014 RMK T00200010 MADISHF
IND,2020-04-02 11:10,M,M,M,0.00,0.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021110Z AUTO 00000KT 10SM CLR 02/01 A3014 RMK T00200010 MADISHF
IND,2020-04-02 11:15,M,M,M,0.00,0.00,M,30.15,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021115Z AUTO 00000KT 10SM CLR 02/01 A3014 RMK T00200010 MADISHF
IND,2020-04-02 11:20,M,M,M,0.00,0.00,M,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021120Z AUTO 00000KT 10SM CLR 02/01 A3015 RMK T00200010 MADISHF
IND,2020-04-02 11:25,M,M,M,0.00,0.00,M,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021125Z AUTO 00000KT 10SM CLR 02/02 A3015 RMK T00200020 MADISHF
IND,2020-04-02 11:30,M,M,M,0.00,0.00,M,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021130Z AUTO 00000KT 10SM CLR 02/01 A3015 RMK T00200010 MADISHF
IND,2020-04-02 11:35,M,M,M,0.00,0.00,M,30.16,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021135Z AUTO 00000KT 10SM CLR 02/01 A3015 RMK T00200010 MADISHF
IND,2020-04-02 11:40,M,M,M,0.00,0.00,M,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021140Z AUTO 00000KT 10SM CLR 02/01 A3017 RMK T00200010 MADISHF
IND,2020-04-02 11:45,M,M,M,0.00,0.00,M,30.17,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021145Z AUTO 00000KT 10SM CLR 02/01 A3017 RMK T00200010 MADISHF
IND,2020-04-02 11:50,M,M,M,0.00,0.00,M,30.17,M,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021150Z AUTO 00000KT 9SM CLR 02/01 A3017 RMK T00200010 MADISHF
IND,2020-04-02 11:54,36.00,34.00,92.35,0.00,0.00,0.00,30.17,1022.00,9.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,M,KIND 021154Z 00000KT 9SM FEW250 02/01 A3017 RMK AO2 SLP220 T00220011 10050 20017 53018
IND,2020-04-02 11:55,M,M,M,0.00,0.00,M,30.17,M,9.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021155Z AUTO 00000KT 9SM 02/01 A3017 RMK T00200010 MADISHF
IND,2020-04-02 12:00,M,M,M,0.00,0.00,M,30.17,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021200Z AUTO 00000KT 10SM 02/01 A3017 RMK T00200010 MADISHF
IND,2020-04-02 12:05,M,M,M,0.00,0.00,M,30.18,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021205Z AUTO 00000KT 10SM 03/01 A3018 RMK T00300010 MADISHF
IND,2020-04-02 12:10,M,M,M,0.00,0.00,M,30.18,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021210Z AUTO 00000KT 10SM 03/01 A3018 RMK T00300010 MADISHF
IND,2020-04-02 12:15,M,M,M,0.00,0.00,M,30.18,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021215Z AUTO 00000KT 10SM 03/02 A3018 RMK T00300020 MADISHF
IND,2020-04-02 12:20,M,M,M,0.00,0.00,M,30.18,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021220Z AUTO 00000KT 10SM 03/02 A3018 RMK T00300020 MADISHF
IND,2020-04-02 12:25,M,M,M,0.00,0.00,M,30.18,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021225Z AUTO 00000KT 10SM 04/02 A3018 RMK T00400020 MADISHF
IND,2020-04-02 12:30,M,M,M,0.00,0.00,M,30.18,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021230Z AUTO 00000KT 10SM 04/03 A3018 RMK T00400030 MADISHF
IND,2020-04-02 12:35,M,M,M,0.00,0.00,M,30.19,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021235Z AUTO 00000KT 10SM 04/03 A3019 RMK T00400030 MADISHF
IND,2020-04-02 12:40,M,M,M,0.00,0.00,M,30.19,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021240Z AUTO 00000KT 10SM 05/03 A3019 RMK T00500030 MADISHF
IND,2020-04-02 12:45,M,M,M,0.00,0.00,M,30.19,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021245Z AUTO 00000KT 10SM 06/03 A3019 RMK T00600030 MADISHF
IND,2020-04-02 12:50,M,M,M,0.00,0.00,M,30.19,M,10.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KIND 021250Z AUTO 00000KT 10SM 06/03 A3019 RMK T00600030 MADISHF
